0 497 -1555 142 454 -677 -284
1 492 -1555 141 453 -680 -280
2 494 -1554 141 452 -679 -282
3 494 -1556 138 451 -680 -282
4 498 -1553 136 454 -677 -285
5 497 -1556 143 454 -676 -285
6 496 -1553 143 453 -679 -283
7 495 -1554 141 451 -682 -282
8 496 -1555 140 452 -676 -288
9 494 -1558 142 453 -679 -282
10 496 -1556 141 454 -681 -286
11 491 -1557 142 454 -676 -282
12 497 -1558 141 455 -675 -281
13 491 -1553 142 453 -674 -282
14 494 -1555 142 453 -677 -283
15 498 -1557 143 453 -675 -283
16 497 -1558 141 454 -676 -282
17 494 -1557 142 453 -677 -279
18 494 -1554 141 452 -676 -282
19 496 -1556 139 453 -678 -286
20 498 -1555 141 453 -678 -283
21 494 -1555 139 453 -677 -281
22 496 -1558 143 455 -678 -282
23 494 -1556 142 449 -678 -282
24 491 -1558 139 453 -680 -285
25 495 -1553 144 453 -679 -284
26 496 -1556 143 449 -680 -283
27 490 -1555 139 447 -682 -287
28 493 -1558 138 450 -680 -285
29 494 -1558 142 449 -677 -283
30 494 -1557 139 451 -680 -283
31 491 -1558 141 451 -678 -283
32 492 -1555 140 453 -674 -283
33 495 -1554 139 452 -679 -283
34 494 -1556 141 454 -678 -284
35 492 -1558 143 454 -675 -284
36 493 -1558 145 454 -678 -284
37 496 -1555 142 454 -678 -285
38 498 -1554 143 452 -680 -282
39 498 -1557 144 455 -678 -281
40 497 -1559 141 453 -676 -280
41 499 -1556 144 455 -680 -282
42 496 -1556 141 451 -675 -282
43 496 -1558 139 454 -676 -282
44 492 -1556 145 452 -679 -287
45 494 -1556 138 451 -679 -280
46 496 -1556 142 452 -681 -282
47 498 -1555 143 451 -677 -283
48 495 -1557 140 452 -678 -283
49 493 -1555 142 454 -675 -282
50 492 -1556 140 451 -679 -283
51 496 -1559 141 453 -679 -281
52 496 -1557 143 452 -679 -282
53 494 -1554 144 455 -674 -280
54 496 -1556 138 450 -677 -280
55 495 -1555 144 455 -678 -283
56 493 -1558 141 453 -676 -284
57 495 -1554 143 455 -675 -282
58 495 -1557 140 454 -677 -279
59 500 -1554 142 454 -675 -283
60 496 -1553 144 453 -680 -284
61 495 -1556 140 453 -679 -282
62 494 -1554 143 455 -676 -281
63 499 -1558 139 453 -677 -282
64 496 -1556 143 452 -676 -283
65 497 -1557 140 451 -679 -281
66 499 -1554 144 452 -677 -283
67 494 -1556 142 453 -678 -284
68 497 -1552 141 451 -678 -285
69 495 -1556 141 450 -679 -282
70 497 -1554 143 453 -679 -286
71 490 -1556 142 452 -677 -284
72 496 -1554 141 452 -680 -281
73 494 -1556 142 453 -675 -283
74 497 -1554 143 452 -680 -283
75 493 -1556 141 454 -674 -283
76 497 -1555 143 455 -677 -281
77 495 -1557 146 454 -675 -284
78 494 -1557 139 453 -673 -281
79 495 -1555 142 456 -674 -281
80 496 -1554 144 455 -676 -282
81 494 -1557 146 452 -678 -283
82 492 -1557 141 449 -680 -287
83 491 -1560 139 452 -680 -286
84 494 -1558 141 452 -676 -283
85 496 -1560 145 456 -678 -280
86 496 -1556 144 453 -675 -286
87 497 -1556 142 452 -675 -283
88 496 -1556 144 452 -678 -284
89 495 -1555 140 454 -678 -284
90 496 -1554 141 453 -677 -284
91 495 -1555 141 452 -677 -283
92 495 -1555 143 453 -678 -283
93 494 -1560 140 456 -678 -284
94 493 -1557 141 455 -676 -285
95 493 -1556 143 454 -678 -281
96 496 -1558 141 454 -674 -283
97 490 -1558 143 456 -680 -286
98 494 -1558 140 454 -677 -283
99 495 -1558 144 448 -679 -285
