0 923 -1439 -45 2 -1144 229
1 922 -1444 -41 4 -1145 230
2 923 -1441 -42 5 -1144 231
3 922 -1445 -41 3 -1140 229
4 921 -1444 -40 1 -1146 228
5 920 -1442 -42 2 -1145 228
6 924 -1442 -40 4 -1144 231
7 923 -1441 -41 3 -1146 230
8 926 -1440 -41 2 -1145 228
9 929 -1442 -44 0 -1143 229
10 926 -1442 -44 0 -1146 231
11 926 -1442 -42 0 -1148 232
12 929 -1440 -39 2 -1147 231
13 928 -1442 -38 0 -1146 228
14 925 -1439 -39 0 -1146 230
15 923 -1445 -43 2 -1144 230
16 924 -1442 -45 2 -1146 229
17 920 -1441 -43 1 -1146 229
18 921 -1445 -41 0 -1144 229
19 917 -1442 -41 3 -1142 232
20 922 -1441 -43 2 -1146 230
21 925 -1444 -40 3 -1147 230
22 927 -1444 -40 3 -1147 231
23 927 -1443 -39 0 -1144 231
24 929 -1442 -43 -3 -1140 233
25 926 -1444 -44 1 -1145 230
26 928 -1443 -41 0 -1149 229
27 923 -1443 -44 3 -1144 228
28 922 -1443 -43 1 -1145 229
29 922 -1442 -40 1 -1146 230
30 921 -1444 -42 2 -1145 229
31 925 -1443 -42 -1 -1148 232
32 926 -1439 -39 0 -1145 232
33 930 -1441 -40 -3 -1149 229
34 933 -1444 -45 -5 -1147 234
35 933 -1444 -43 -1 -1146 232
36 929 -1440 -44 -4 -1146 230
37 929 -1441 -42 -2 -1150 229
38 928 -1441 -43 2 -1144 229
39 923 -1441 -40 1 -1145 227
40 919 -1442 -39 1 -1144 227
41 920 -1441 -39 2 -1142 231
42 922 -1443 -41 7 -1144 229
43 922 -1443 -42 4 -1145 231
44 926 -1443 -39 2 -1142 230
45 925 -1440 -41 4 -1146 231
46 928 -1442 -37 0 -1144 231
47 924 -1442 -42 4 -1142 231
48 925 -1441 -40 3 -1143 231
49 920 -1440 -41 3 -1144 229
50 922 -1438 -41 4 -1142 229
51 921 -1444 -43 3 -1144 232
52 918 -1442 -41 3 -1141 229
53 921 -1438 -40 0 -1142 230
54 919 -1441 -42 1 -1146 229
55 923 -1444 -41 -1 -1145 230
56 924 -1440 -40 0 -1146 229
57 926 -1441 -43 -2 -1147 231
58 928 -1441 -41 1 -1147 231
59 927 -1444 -43 -2 -1147 228
60 926 -1446 -41 -1 -1148 232
61 926 -1443 -40 2 -1144 230
62 925 -1438 -40 3 -1143 227
63 924 -1441 -41 5 -1142 230
64 923 -1442 -42 6 -1140 230
65 922 -1442 -40 3 -1144 228
66 917 -1440 -39 2 -1142 232
67 922 -1442 -39 2 -1144 234
68 926 -1443 -43 1 -1146 231
69 928 -1441 -41 4 -1146 232
70 929 -1438 -38 1 -1144 232
71 932 -1439 -41 -1 -1147 233
72 929 -1440 -41 0 -1146 231
73 926 -1441 -40 1 -1144 231
74 923 -1439 -41 1 -1148 228
75 921 -1443 -43 1 -1142 228
76 920 -1441 -42 2 -1147 229
77 922 -1440 -46 3 -1141 230
78 922 -1442 -39 4 -1147 231
79 927 -1439 -40 0 -1148 229
80 930 -1442 -38 3 -1146 233
81 932 -1439 -38 -1 -1150 232
82 929 -1438 -40 -1 -1149 229
83 927 -1442 -43 0 -1146 228
84 924 -1441 -44 1 -1146 235
85 926 -1440 -38 1 -1142 229
86 925 -1439 -42 4 -1142 232
87 919 -1441 -40 7 -1145 227
88 920 -1441 -41 5 -1147 230
89 923 -1443 -43 -2 -1144 233
90 924 -1443 -41 0 -1141 230
91 927 -1441 -40 1 -1146 229
92 928 -1444 -44 -2 -1146 230
93 928 -1443 -43 -2 -1150 229
94 927 -1442 -42 1 -1146 231
95 928 -1443 -42 1 -1149 228
96 924 -1439 -43 1 -1144 228
97 924 -1443 -41 -1 -1146 228
98 919 -1443 -42 3 -1141 232
99 920 -1441 -39 2 -1143 230
100 918 -1442 -42 4 -1143 226
101 917 -1441 -42 3 -1146 229
102 921 -1442 -42 -1 -1146 232
103 922 -1441 -42 -1 -1145 227
104 926 -1443 -43 2 -1145 228
