0 100 -1636 -65 273 -615 360
1 103 -1637 -59 273 -619 359
2 105 -1632 -61 279 -617 364
3 104 -1635 -58 274 -615 361
4 104 -1637 -60 276 -616 361
5 106 -1635 -59 271 -618 362
6 104 -1636 -57 273 -616 362
7 103 -1634 -60 279 -613 362
8 105 -1634 -61 276 -617 359
9 104 -1632 -60 276 -616 362
10 104 -1636 -60 276 -619 360
11 104 -1636 -59 276 -616 360
12 106 -1637 -63 275 -616 358
13 104 -1635 -58 273 -618 358
14 104 -1635 -61 273 -617 362
15 106 -1633 -60 273 -618 361
16 104 -1636 -57 274 -619 360
17 102 -1634 -60 272 -617 363
18 100 -1635 -58 277 -616 361
19 102 -1632 -56 273 -619 363
20 107 -1633 -61 271 -616 362
21 107 -1634 -60 274 -620 358
22 102 -1636 -61 272 -617 360
23 104 -1635 -63 273 -617 365
24 102 -1639 -60 274 -615 363
25 109 -1634 -60 272 -617 363
26 102 -1633 -59 275 -618 364
27 104 -1637 -61 272 -615 364
28 104 -1633 -63 273 -614 361
29 101 -1638 -62 275 -612 361
30 104 -1635 -57 275 -616 364
31 105 -1635 -56 273 -614 362
32 102 -1634 -63 278 -617 363
33 106 -1632 -59 275 -617 360
34 103 -1634 -57 276 -618 360
35 106 -1635 -54 274 -617 362
36 105 -1636 -62 276 -616 361
37 106 -1635 -57 277 -616 366
38 107 -1631 -58 276 -618 363
39 106 -1634 -60 272 -616 359
40 106 -1632 -59 273 -616 362
41 101 -1637 -59 274 -619 362
42 105 -1633 -60 274 -614 360
43 105 -1635 -58 272 -617 360
44 103 -1636 -60 275 -614 363
45 105 -1633 -57 276 -616 361
46 105 -1634 -60 277 -615 363
47 105 -1633 -59 273 -618 359
48 103 -1635 -62 275 -615 362
49 107 -1636 -60 276 -618 362
50 105 -1635 -61 276 -617 364
51 103 -1633 -58 274 -615 365
52 104 -1636 -58 278 -613 364
53 104 -1634 -59 278 -615 361
54 108 -1632 -56 273 -617 363
55 105 -1634 -60 274 -617 364
56 103 -1634 -60 275 -615 363
57 102 -1633 -62 275 -614 366
58 106 -1633 -58 272 -615 366
59 107 -1636 -59 273 -616 361
60 103 -1633 -62 276 -617 360
61 105 -1635 -61 274 -617 364
62 105 -1633 -59 274 -614 360
63 105 -1634 -65 277 -616 362
64 102 -1633 -60 277 -616 361
65 104 -1635 -58 273 -617 363
66 109 -1634 -59 274 -618 362
67 105 -1636 -59 277 -614 363
68 103 -1635 -59 275 -615 361
69 104 -1632 -58 276 -616 362
70 102 -1636 -59 277 -614 360
71 105 -1633 -61 278 -613 362
72 106 -1633 -58 278 -617 361
73 100 -1637 -57 277 -615 364
74 106 -1635 -57 278 -616 361
75 105 -1637 -58 276 -614 363
76 109 -1634 -59 274 -616 362
77 104 -1635 -59 273 -615 361
78 104 -1632 -58 276 -614 362
79 108 -1632 -57 276 -611 363
80 105 -1635 -56 272 -617 360
81 105 -1636 -62 276 -619 357
82 100 -1639 -64 273 -621 362
83 101 -1633 -59 272 -619 358
84 102 -1635 -58 275 -620 361
85 104 -1636 -61 271 -618 359
86 103 -1636 -60 274 -618 358
87 105 -1635 -61 273 -619 360
88 106 -1636 -61 272 -616 360
89 104 -1635 -59 276 -615 361
90 100 -1638 -59 271 -616 359
91 101 -1639 -60 276 -618 363
92 103 -1633 -58 274 -615 361
93 106 -1638 -60 275 -615 361
94 103 -1635 -59 275 -616 362
95 105 -1632 -60 276 -616 360
96 101 -1637 -61 275 -618 358
97 101 -1636 -61 276 -618 361
98 102 -1638 -61 273 -617 357
99 102 -1636 -62 274 -618 363
100 101 -1637 -62 272 -619 359
101 100 -1637 -62 273 -617 361
102 104 -1635 -60 277 -616 361
103 105 -1636 -59 273 -618 362
104 105 -1634 -60 275 -618 357
105 103 -1638 -61 269 -619 358
106 104 -1636 -60 273 -619 361
107 101 -1632 -61 276 -616 361
108 104 -1635 -58 272 -619 356
109 105 -1634 -60 273 -618 362
110 106 -1634 -61 275 -617 359
111 102 -1633 -58 273 -616 361
112 105 -1633 -59 271 -617 359
113 106 -1638 -60 274 -616 360
114 104 -1637 -61 274 -617 362
115 104 -1636 -59 274 -615 360
116 104 -1639 -57 275 -614 364
117 107 -1635 -58 275 -617 362
118 104 -1637 -59 276 -618 363
119 107 -1636 -59 275 -614 360
120 104 -1634 -60 275 -616 362
121 104 -1634 -61 273 -622 358
122 102 -1634 -56 275 -617 361
123 107 -1633 -57 275 -619 361
124 104 -1634 -58 275 -618 362
125 105 -1635 -61 271 -620 360
126 103 -1636 -60 273 -616 362
127 100 -1634 -59 272 -622 360
128 102 -1636 -60 272 -618 360
129 103 -1636 -60 274 -618 360
130 103 -1633 -64 272 -619 363
131 104 -1635 -59 274 -618 360
132 105 -1633 -61 274 -616 363
133 101 -1637 -60 276 -617 362
134 103 -1634 -59 276 -618 362
135 105 -1635 -57 275 -618 364
136 105 -1634 -61 276 -616 362
137 106 -1634 -59 276 -618 360
138 105 -1635 -57 272 -616 365
139 105 -1635 -63 274 -615 361
140 103 -1636 -59 276 -616 361
141 102 -1635 -60 275 -617 363
142 104 -1635 -62 275 -618 362
143 106 -1636 -57 274 -616 362
144 103 -1636 -55 274 -618 360
145 105 -1633 -59 276 -616 358
146 107 -1632 -59 273 -617 363
147 106 -1635 -61 271 -620 361
148 103 -1632 -61 278 -621 362
149 102 -1632 -60 276 -619 358
150 104 -1634 -59 273 -617 359
151 105 -1637 -61 270 -620 359
152 104 -1636 -58 275 -616 361
153 106 -1630 -58 273 -616 360
154 105 -1635 -60 274 -614 363
155 101 -1638 -58 275 -619 357
156 102 -1634 -61 274 -615 361
157 102 -1634 -63 275 -616 358
158 103 -1635 -59 273 -617 361
159 101 -1636 -57 276 -618 363
160 105 -1635 -61 274 -614 363
161 106 -1636 -57 275 -619 363
162 105 -1638 -60 274 -619 363
163 106 -1635 -62 271 -616 360
164 105 -1635 -59 275 -615 361
165 101 -1634 -62 274 -616 362
166 105 -1633 -60 276 -618 361
167 104 -1634 -58 272 -618 362
168 108 -1635 -60 272 -613 364
169 106 -1632 -57 274 -616 361
170 102 -1638 -59 276 -617 358
171 105 -1635 -57 273 -615 363
172 104 -1632 -59 274 -618 361
173 104 -1632 -60 270 -619 363
174 102 -1637 -61 273 -616 363
175 103 -1636 -59 271 -619 363
176 104 -1635 -59 274 -616 363
177 102 -1634 -61 277 -618 359
