0 -132 -1350 -123 763 -850 75
1 -134 -1351 -124 764 -848 72
2 -132 -1348 -124 761 -852 74
3 -136 -1352 -125 765 -851 75
4 -134 -1351 -126 765 -850 71
5 -136 -1350 -125 769 -853 75
6 -133 -1350 -125 765 -849 75
7 -134 -1350 -125 763 -850 72
8 -134 -1349 -128 768 -850 75
9 -136 -1350 -125 763 -848 77
10 -130 -1349 -128 768 -848 75
11 -131 -1350 -124 765 -850 73
12 -134 -1349 -124 766 -851 74
13 -134 -1351 -127 765 -847 75
14 -133 -1348 -125 766 -847 71
15 -133 -1348 -122 770 -849 74
16 -132 -1352 -124 764 -850 77
17 -132 -1352 -125 765 -848 74
18 -133 -1352 -127 762 -852 75
19 -135 -1349 -127 765 -850 77
20 -134 -1350 -124 765 -849 78
21 -131 -1351 -120 767 -848 75
22 -132 -1351 -125 766 -847 76
23 -135 -1352 -125 764 -846 72
24 -131 -1349 -125 763 -850 75
25 -136 -1353 -127 763 -849 75
26 -132 -1354 -124 762 -851 73
27 -135 -1353 -127 763 -852 74
28 -133 -1352 -126 765 -850 73
29 -137 -1348 -123 765 -849 76
30 -132 -1352 -125 764 -849 78
31 -136 -1351 -125 763 -848 76
32 -135 -1352 -125 767 -852 76
33 -134 -1352 -128 766 -848 76
34 -134 -1352 -124 768 -844 78
35 -132 -1352 -123 767 -846 72
36 -134 -1348 -122 768 -849 79
37 -129 -1350 -123 764 -850 73
38 -133 -1352 -128 763 -852 71
39 -132 -1351 -124 762 -850 74
40 -133 -1350 -128 762 -849 70
41 -133 -1352 -127 765 -849 76
42 -136 -1352 -128 764 -851 69
43 -136 -1351 -126 762 -849 76
44 -134 -1354 -124 761 -851 71
45 -136 -1352 -127 763 -849 74
46 -135 -1352 -125 762 -854 74
47 -136 -1347 -126 763 -854 78
48 -136 -1349 -124 762 -851 74
49 -136 -1351 -127 764 -849 75
50 -133 -1354 -127 762 -848 76
51 -136 -1351 -127 764 -851 75
52 -139 -1350 -127 762 -849 73
53 -135 -1350 -123 768 -848 71
54 -138 -1351 -127 768 -849 75
55 -135 -1350 -124 770 -847 75
56 -135 -1351 -128 766 -850 74
57 -137 -1350 -125 764 -852 72
58 -133 -1353 -123 763 -851 76
59 -135 -1349 -126 764 -851 74
60 -137 -1349 -127 763 -852 73
61 -130 -1351 -127 769 -851 72
62 -132 -1350 -124 765 -848 75
63 -129 -1348 -125 766 -848 73
64 -136 -1350 -125 764 -849 78
65 -133 -1353 -125 766 -852 77
66 -136 -1348 -124 762 -852 76
67 -133 -1351 -130 764 -852 75
68 -132 -1349 -127 762 -851 75
69 -135 -1354 -123 761 -846 74
70 -133 -1350 -129 763 -850 75
71 -134 -1353 -125 761 -850 71
72 -134 -1351 -127 764 -851 77
73 -136 -1354 -129 760 -854 73
74 -136 -1351 -127 764 -850 72
75 -132 -1349 -124 762 -852 76
76 -135 -1354 -127 764 -847 76
77 -130 -1350 -123 763 -849 78
78 -133 -1351 -128 763 -851 75
79 -131 -1349 -126 768 -847 73
80 -133 -1349 -123 764 -853 78
81 -135 -1347 -126 765 -850 71
82 -134 -1352 -125 764 -851 75
83 -132 -1353 -126 763 -854 76
84 -134 -1345 -124 761 -851 73
85 -135 -1350 -125 763 -849 75
86 -132 -1349 -125 769 -849 78
87 -134 -1347 -123 766 -848 75
88 -136 -1346 -126 767 -850 76
89 -132 -1349 -119 767 -846 74
90 -133 -1350 -123 766 -850 74
91 -133 -1349 -128 764 -848 75
92 -134 -1350 -124 765 -848 75
93 -132 -1350 -125 765 -851 72
94 -133 -1350 -128 761 -851 74
95 -133 -1350 -127 764 -851 75
96 -135 -1351 -123 767 -849 77
97 -135 -1350 -122 766 -850 72
98 -135 -1351 -126 763 -852 76
99 -130 -1353 -127 765 -848 74
100 -133 -1353 -126 763 -846 75
101 -130 -1348 -123 767 -849 76
102 -134 -1348 -126 765 -852 73
103 -136 -1352 -126 766 -850 77
104 -134 -1351 -125 767 -852 75
105 -136 -1352 -124 764 -849 75
106 -132 -1350 -126 763 -848 73
107 -135 -1352 -122 764 -852 76
108 -135 -1350 -124 767 -849 74
109 -130 -1351 -125 765 -849 79
110 -130 -1351 -125 768 -848 73
111 -134 -1351 -127 762 -849 75
112 -132 -1351 -124 765 -849 74
113 -134 -1352 -127 765 -851 74
114 -134 -1350 -126 765 -852 75
115 -132 -1350 -127 765 -850 77
116 -132 -1348 -124 767 -847 78
117 -133 -1350 -121 766 -850 77
118 -131 -1352 -125 768 -848 74
119 -132 -1351 -123 768 -845 77
120 -132 -1352 -125 765 -849 76
121 -133 -1350 -125 766 -850 78
122 -131 -1351 -123 768 -851 75
123 -132 -1351 -125 762 -848 75
124 -133 -1354 -129 764 -849 75
125 -136 -1350 -122 767 -848 77
126 -133 -1348 -125 769 -850 75
127 -130 -1349 -122 765 -851 74
128 -134 -1349 -130 764 -853 75
129 -135 -1349 -123 762 -851 74
130 -136 -1352 -128 765 -852 73
131 -135 -1348 -126 764 -853 74
132 -134 -1351 -127 762 -852 75
