0 -12 -1596 4 -223 -17 240
1 -16 -1595 1 -221 -16 242
2 -12 -1593 3 -222 -13 242
3 -14 -1597 3 -224 -13 244
4 -15 -1598 1 -222 -14 241
5 -14 -1598 0 -220 -16 244
6 -10 -1595 6 -218 -15 242
7 -12 -1595 1 -216 -19 241
8 -11 -1593 3 -214 -19 243
9 -12 -1598 4 -215 -21 242
10 -17 -1596 3 -213 -17 244
11 -15 -1594 3 -217 -13 245
12 -14 -1594 3 -218 -15 244
13 -14 -1598 3 -219 -15 246
14 -15 -1595 4 -220 -10 247
15 -12 -1596 3 -219 -9 242
16 -15 -1595 4 -219 -15 243
17 -14 -1595 3 -217 -13 243
18 -13 -1597 6 -219 -14 245
19 -13 -1594 4 -214 -18 245
20 -13 -1592 4 -218 -18 243
21 -12 -1596 4 -216 -18 243
22 -13 -1594 1 -218 -17 245
23 -14 -1594 5 -220 -17 241
24 -14 -1594 0 -220 -16 243
25 -14 -1594 3 -223 -12 242
26 -13 -1595 5 -221 -14 243
27 -14 -1597 4 -224 -14 245
28 -15 -1597 2 -221 -16 241
29 -16 -1595 3 -218 -16 244
30 -16 -1594 1 -218 -19 243
31 -12 -1596 -1 -214 -20 242
32 -16 -1596 4 -217 -18 242
33 -11 -1594 1 -214 -20 242
34 -11 -1595 3 -213 -19 245
35 -14 -1594 1 -214 -16 244
36 -10 -1594 4 -215 -15 240
37 -15 -1596 3 -217 -17 241
38 -15 -1598 4 -218 -15 241
39 -12 -1596 2 -221 -14 242
40 -14 -1594 3 -220 -14 244
41 -13 -1597 3 -216 -18 241
42 -13 -1596 2 -217 -18 244
43 -17 -1594 0 -212 -20 241
44 -12 -1593 0 -213 -20 245
45 -16 -1592 -1 -217 -22 241
46 -12 -1596 2 -218 -16 241
47 -16 -1597 -1 -218 -17 245
48 -14 -1594 2 -219 -14 241
49 -14 -1593 4 -217 -14 245
50 -13 -1595 4 -218 -15 244
51 -17 -1599 2 -217 -17 242
52 -12 -1593 5 -217 -13 242
53 -12 -1595 0 -214 -12 244
54 -11 -1595 2 -215 -16 242
55 -10 -1597 3 -217 -17 243
56 -13 -1596 1 -217 -15 245
57 -12 -1596 6 -216 -17 244
58 -16 -1595 3 -222 -17 241
59 -12 -1596 3 -218 -13 242
60 -12 -1596 4 -221 -11 242
61 -16 -1595 6 -220 -15 243
62 -14 -1597 0 -222 -13 240
63 -13 -1596 8 -225 -14 244
64 -9 -1594 3 -222 -15 245
65 -12 -1596 4 -220 -13 242
66 -12 -1597 1 -220 -16 242
67 -13 -1598 0 -219 -19 241
68 -11 -1594 0 -221 -18 240
69 -20 -1598 -3 -220 -20 241
70 -15 -1596 1 -221 -20 239
71 -16 -1596 0 -220 -18 238
72 -16 -1598 -1 -225 -17 240
73 -19 -1602 -2 -219 -18 241
74 -16 -1597 1 -220 -19 242
75 -18 -1596 -2 -220 -20 239
76 -17 -1596 2 -215 -17 241
77 -13 -1594 -3 -217 -20 241
78 -18 -1597 4 -218 -19 241
79 -13 -1597 0 -218 -20 240
80 -17 -1598 0 -220 -21 239
81 -19 -1593 -1 -220 -18 243
82 -17 -1596 1 -222 -17 240
83 -20 -1598 -2 -221 -18 241
84 -15 -1599 0 -220 -19 239
85 -16 -1596 0 -223 -15 240
86 -14 -1597 0 -222 -14 242
87 -13 -1597 2 -219 -16 241
88 -12 -1593 3 -217 -18 242
89 -14 -1593 1 -219 -20 243
90 -12 -1594 3 -218 -16 243
91 -14 -1593 1 -215 -18 239
92 -14 -1596 1 -217 -20 239
93 -11 -1597 2 -215 -19 244
94 -15 -1594 2 -217 -18 243
95 -13 -1596 4 -215 -17 242
96 -14 -1592 5 -213 -15 243
97 -13 -1596 2 -218 -18 243
98 -15 -1597 4 -216 -15 243
99 -13 -1598 4 -217 -20 244
100 -14 -1596 3 -220 -15 241
101 -13 -1595 4 -216 -20 243
102 -16 -1597 1 -219 -17 241
103 -15 -1596 2 -216 -16 242
104 -14 -1595 5 -222 -18 245
105 -14 -1595 2 -219 -17 240
106 -14 -1598 3 -220 -17 245
107 -16 -1594 5 -223 -16 243
108 -13 -1592 3 -221 -12 244
109 -12 -1595 4 -224 -13 242
110 -18 -1598 2 -222 -11 244
111 -16 -1595 2 -224 -15 241
112 -16 -1599 1 -223 -20 240
113 -12 -1598 1 -224 -20 238
114 -18 -1598 0 -218 -19 243
115 -16 -1598 -1 -220 -19 238
116 -15 -1596 0 -217 -20 240
117 -12 -1594 -1 -220 -18 242
118 -15 -1597 1 -216 -22 240
119 -14 -1595 -1 -214 -18 242
120 -14 -1595 3 -213 -17 244
121 -14 -1595 3 -215 -16 243
122 -15 -1592 4 -213 -20 240
123 -13 -1593 1 -217 -20 247
124 -11 -1598 -3 -215 -20 245
125 -14 -1595 -2 -216 -19 241
126 -14 -1598 -2 -217 -20 241
127 -16 -1595 2 -216 -19 240
128 -15 -1592 4 -215 -12 244
129 -14 -1595 4 -220 -15 243
130 -16 -1598 -1 -221 -18 240
131 -14 -1598 1 -220 -15 242
132 -9 -1593 4 -221 -18 243
133 -12 -1595 4 -220 -17 240
134 -13 -1599 3 -215 -17 241
135 -18 -1598 3 -218 -14 241
136 -14 -1595 4 -220 -17 246
137 -13 -1593 3 -219 -15 244
138 -14 -1595 2 -216 -16 240
139 -13 -1596 4 -217 -13 244
140 -15 -1595 2 -214 -16 243
141 -14 -1596 0 -217 -16 243
142 -13 -1593 2 -217 -13 242
143 -12 -1594 0 -216 -16 239
144 -12 -1595 -2 -217 -18 242
145 -13 -1597 2 -216 -20 242
146 -16 -1597 1 -219 -16 241
147 -16 -1594 -1 -218 -20 241
148 -14 -1594 -1 -218 -16 244
149 -12 -1594 2 -220 -13 245
150 -12 -1596 -2 -220 -18 242
151 -16 -1598 -1 -220 -13 243
152 -15 -1597 4 -221 -18 242
153 -16 -1595 2 -222 -15 244
154 -13 -1597 4 -221 -16 244
155 -14 -1594 4 -222 -15 244
156 -16 -1597 0 -221 -15 240
157 -14 -1597 1 -220 -15 244
158 -14 -1597 -1 -220 -14 243
159 -13 -1598 0 -220 -13 244
160 -16 -1598 2 -221 -14 243
161 -12 -1596 5 -219 -17 244
162 -11 -1596 5 -220 -13 244
163 -11 -1595 0 -220 -16 243
164 -17 -1602 0 -222 -21 237
165 -15 -1600 3 -218 -17 243
166 -13 -1593 2 -218 -20 243
167 -15 -1593 1 -216 -18 242
168 -15 -1598 4 -217 -19 244
169 -13 -1591 1 -216 -19 243
170 -13 -1596 0 -215 -20 244
171 -14 -1597 2 -220 -17 241
172 -13 -1594 1 -218 -18 241
173 -14 -1597 1 -218 -17 242
174 -12 -1595 1 -221 -16 241
175 -13 -1591 -2 -220 -14 243
176 -14 -1598 5 -221 -17 244
177 -15 -1596 2 -217 -16 239
178 -14 -1594 0 -220 -19 238
179 -16 -1596 1 -221 -18 243
180 -13 -1597 -1 -217 -21 242
181 -16 -1593 4 -216 -15 244
182 -13 -1593 1 -216 -17 244
183 -15 -1599 3 -216 -15 246
184 -13 -1594 7 -220 -20 241
185 -14 -1594 4 -218 -15 242
186 -14 -1598 2 -219 -16 239
187 -16 -1599 -2 -222 -19 240
188 -18 -1595 0 -225 -20 240
189 -14 -1598 -1 -221 -20 238
190 -19 -1596 2 -220 -20 240
191 -13 -1598 1 -216 -20 238
192 -15 -1595 3 -216 -22 243
193 -13 -1595 5 -217 -16 244
194 -18 -1597 3 -222 -17 241
195 -12 -1594 1 -220 -17 241
196 -16 -1594 2 -223 -15 241
197 -13 -1594 2 -221 -15 242
198 -15 -1595 3 -224 -15 243
199 -16 -1599 -1 -224 -16 239
200 -17 -1602 1 -221 -16 240
201 -16 -1597 -1 -220 -14 242
202 -14 -1597 3 -219 -20 242
203 -16 -1595 1 -214 -17 243
204 -14 -1594 1 -214 -17 242
205 -12 -1596 3 -213 -18 243
206 -12 -1598 3 -214 -16 241
207 -12 -1596 3 -216 -14 245
208 -11 -1595 4 -216 -12 245
209 -12 -1594 4 -215 -16 246
210 -14 -1593 2 -221 -15 243
211 -14 -1597 3 -216 -13 243
212 -14 -1593 2 -218 -18 245
213 -17 -1597 0 -216 -17 241
214 -14 -1596 2 -218 -21 240
215 -15 -1594 -1 -217 -22 242
216 -14 -1596 1 -214 -20 241
