0 -120 -1286 -42 245 -360 36
1 -120 -1287 -40 245 -357 37
2 -121 -1290 -39 241 -357 38
3 -122 -1290 -39 247 -356 33
4 -120 -1290 -41 247 -356 37
5 -120 -1290 -39 246 -359 38
6 -120 -1288 -38 248 -354 39
7 -118 -1288 -39 250 -357 35
8 -118 -1288 -40 249 -354 38
9 -116 -1290 -38 249 -356 38
10 -117 -1287 -39 248 -355 38
11 -117 -1285 -33 247 -354 38
12 -118 -1288 -36 249 -354 35
13 -117 -1290 -41 246 -353 36
14 -121 -1288 -41 245 -358 37
15 -119 -1285 -39 248 -356 37
16 -119 -1289 -38 247 -353 38
17 -121 -1288 -37 250 -356 36
18 -123 -1287 -33 245 -356 36
19 -119 -1289 -38 245 -354 36
20 -120 -1287 -41 251 -356 38
21 -123 -1289 -37 247 -354 35
22 -119 -1291 -37 245 -355 33
23 -120 -1288 -36 244 -356 36
24 -120 -1288 -38 246 -356 34
25 -120 -1288 -39 244 -355 37
26 -122 -1288 -37 246 -354 34
27 -122 -1292 -35 248 -357 34
28 -119 -1288 -39 247 -352 37
29 -119 -1290 -40 248 -358 35
30 -122 -1290 -35 251 -358 33
31 -119 -1291 -38 249 -353 38
32 -118 -1291 -37 246 -352 35
33 -117 -1287 -39 251 -354 39
34 -118 -1288 -38 247 -354 36
35 -119 -1290 -37 247 -356 36
36 -118 -1286 -36 247 -355 36
37 -120 -1291 -40 245 -356 33
38 -116 -1290 -39 246 -358 37
39 -118 -1288 -41 247 -354 35
40 -120 -1287 -41 247 -358 37
41 -123 -1290 -39 245 -355 35
42 -118 -1291 -43 245 -357 35
43 -122 -1290 -41 245 -355 35
44 -121 -1289 -37 246 -356 34
45 -122 -1291 -39 242 -358 34
46 -120 -1290 -40 246 -360 33
47 -120 -1288 -38 248 -360 31
48 -123 -1291 -39 245 -361 32
49 -120 -1292 -39 249 -357 35
50 -120 -1288 -39 246 -356 36
51 -121 -1289 -37 244 -356 35
52 -119 -1287 -38 249 -356 32
53 -123 -1291 -38 247 -356 33
54 -121 -1289 -41 246 -355 38
55 -119 -1287 -38 247 -356 34
56 -122 -1288 -39 245 -357 36
57 -123 -1289 -38 247 -357 35
58 -119 -1290 -36 246 -356 36
59 -121 -1289 -39 247 -356 33
60 -119 -1287 -35 247 -356 36
61 -119 -1287 -35 245 -353 34
62 -118 -1291 -39 244 -353 36
63 -118 -1289 -38 247 -357 33
64 -118 -1286 -35 247 -357 36
65 -119 -1290 -35 245 -354 38
66 -118 -1287 -37 245 -354 37
67 -118 -1290 -40 247 -357 35
68 -123 -1289 -39 248 -356 35
69 -120 -1288 -40 244 -361 34
70 -123 -1294 -41 245 -357 34
71 -119 -1291 -41 245 -358 34
72 -120 -1288 -35 243 -359 35
73 -122 -1288 -37 246 -356 39
74 -119 -1289 -35 246 -358 34
75 -119 -1289 -35 245 -356 37
76 -120 -1289 -39 250 -353 37
77 -120 -1290 -36 245 -359 36
78 -119 -1288 -40 244 -354 37
79 -119 -1288 -41 247 -357 36
80 -119 -1288 -40 243 -356 36
81 -121 -1291 -38 247 -356 30
82 -121 -1290 -37 243 -357 36
83 -118 -1290 -36 248 -355 37
84 -120 -1286 -39 247 -356 34
85 -120 -1286 -38 245 -357 36
86 -119 -1289 -39 246 -358 33
87 -117 -1288 -35 244 -355 34
88 -119 -1288 -37 245 -357 36
89 -122 -1290 -40 244 -358 34
90 -121 -1289 -40 246 -357 36
91 -118 -1288 -41 247 -358 34
92 -123 -1291 -41 247 -357 33
93 -121 -1290 -38 247 -354 35
94 -116 -1289 -39 246 -356 35
95 -117 -1288 -39 254 -356 35
96 -121 -1289 -39 248 -354 35
97 -118 -1287 -38 252 -357 36
98 -117 -1285 -39 245 -355 38
99 -117 -1286 -37 247 -357 38
