0 184 -1672 304 150 -1048 -192
1 186 -1667 297 147 -1052 -193
2 182 -1665 298 147 -1055 -188
3 185 -1667 299 147 -1056 -194
4 183 -1670 302 146 -1057 -194
5 188 -1667 298 144 -1055 -194
6 184 -1669 297 145 -1058 -197
7 184 -1670 298 146 -1058 -197
8 183 -1669 298 147 -1055 -194
9 181 -1666 299 143 -1059 -192
10 181 -1667 298 143 -1056 -195
11 181 -1667 297 139 -1063 -196
12 181 -1668 296 144 -1060 -198
13 179 -1664 299 147 -1059 -199
14 177 -1671 294 143 -1054 -194
15 182 -1667 299 145 -1058 -194
16 180 -1669 301 146 -1055 -197
17 178 -1671 298 145 -1056 -193
18 180 -1669 300 146 -1057 -193
19 182 -1668 299 147 -1056 -191
20 182 -1672 298 148 -1053 -190
21 186 -1672 298 148 -1051 -195
22 183 -1672 299 149 -1051 -193
23 182 -1669 300 148 -1054 -193
24 184 -1667 302 147 -1055 -191
25 182 -1669 301 145 -1057 -196
26 181 -1666 297 147 -1058 -194
27 184 -1669 296 146 -1054 -192
28 183 -1664 304 147 -1055 -194
29 182 -1670 304 143 -1061 -198
30 182 -1668 297 141 -1063 -199
31 180 -1668 299 141 -1056 -196
32 181 -1672 296 142 -1060 -197
33 177 -1673 294 144 -1056 -194
34 184 -1668 301 143 -1057 -192
35 175 -1667 300 146 -1059 -194
36 182 -1670 297 144 -1058 -197
37 181 -1673 297 145 -1057 -194
38 180 -1673 297 147 -1055 -194
39 180 -1670 302 147 -1059 -192
40 182 -1671 303 149 -1052 -191
41 181 -1670 296 149 -1053 -190
42 185 -1671 298 147 -1052 -193
43 184 -1670 301 147 -1053 -192
44 185 -1668 301 149 -1055 -189
45 185 -1670 305 149 -1056 -191
46 185 -1669 298 147 -1056 -194
47 190 -1666 303 146 -1056 -194
48 188 -1667 300 146 -1054 -195
49 183 -1666 298 143 -1056 -192
50 184 -1668 299 146 -1058 -195
51 185 -1668 305 149 -1060 -191
52 184 -1668 297 147 -1058 -198
53 184 -1665 302 147 -1059 -194
54 185 -1669 300 144 -1056 -195
55 184 -1672 298 143 -1056 -197
56 181 -1665 301 141 -1057 -194
57 180 -1672 299 145 -1057 -196
58 176 -1671 298 143 -1059 -195
59 181 -1671 300 143 -1056 -194
60 181 -1669 300 149 -1055 -191
61 180 -1672 297 150 -1057 -194
62 184 -1670 301 149 -1055 -194
63 185 -1671 303 152 -1055 -188
64 184 -1668 301 151 -1052 -190
